phylum,class,order,family,genus,species,specificEpithet,body mass,body mass - units,original body mass,original body mass - units,metabolic rate,original metabolic rate,mass-specific metabolic rate,mass-specific metabolic rate - units
Chordata,Mammalia,Rodentia,Sciuridae,Ictidomys,Ictidomys tridecemlineatus,tridecemlineatus,0.2338,kg,233.8,g,1.00534,0.0129,4.3,W/kg
Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys,Cricetomys gambianus,gambianus,1.8709,kg,1870.9,g,6.340272222,0.61,3.388888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix andinus,andinus,0.0346,kg,34.6,g,0.359455556,1.87,10.38888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix longipilis,longipilis,0.0423,kg,42.3,g,0.3196,1.36,7.555555556,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix,Abrothrix olivaceus,olivaceus,0.027,kg,27,g,0.2745,1.83,10.16666667,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Auliscomys,Auliscomys boliviensis,boliviensis,0.0768,kg,76.8,g,0.6144,1.44,8,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Auliscomys,Auliscomys micropus,micropus,0.0623,kg,62.3,g,0.543394444,1.57,8.722222222,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Eligmodontia,Eligmodontia typus,typus,0.0175,kg,17.5,g,0.16625,1.71,9.5,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys longicaudatus,longicaudatus,0.0282,kg,28.2,g,0.283566667,1.81,10.05555556,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Phyllotis,Phyllotis darwini,darwini,0.059,kg,59,g,0.396611111,1.21,6.722222222,W/kg
Chordata,Mammalia,Rodentia,Muridae,Myotomys,Myotomys unisulcatus,unisulcatus,0.096,kg,96,g,0.592,1.11,6.166666667,W/kg
Chordata,Mammalia,Rodentia,Muridae,Parotomys,Parotomys brantsii,brantsii,0.0865,kg,86.5,g,0.466138889,0.97,5.388888889,W/kg
Chordata,Mammalia,Chrioptera,Emballonuridae,Peropteryx,Peropteryx macrotis,macrotis,0.0051,kg,5.1,g,0.06545,2.31,12.83333333,W/kg
Chordata,Mammalia,Chrioptera,Natalidae,Natalus,Natalus tumidirostris,tumidirostris,0.0054,kg,5.4,g,0.0462,1.54,8.555555556,W/kg
Chordata,Mammalia,Rodentia,Nesomyidae,Mystromys,Mystromys albicaudatus,albicaudatus,0.09378,kg,93.78,g,0.704392,1.352,7.511111111,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus pirrensis,pirrensis,0.1277,kg,127.7,g,0.681066667,0.96,5.333333333,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus pirrensis,pirrensis,0.1743,kg,174.3,g,0.823083333,0.85,4.722222222,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus pirrensis,pirrensis,0.1397,kg,139.7,g,0.62865,0.81,4.5,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus pirrensis,pirrensis,0.1126,kg,112.6,g,0.613044444,0.98,5.444444444,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus pirrensis,pirrensis,0.1298,kg,129.8,g,0.605733333,0.84,4.666666667,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus pirrensis,pirrensis,0.1436,kg,143.6,g,0.670133333,0.84,4.666666667,W/kg
Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,hudsonicus,0.224,kg,224,g,1.356444444,1.09,6.055555556,W/kg
Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,hudsonicus,0.231,kg,231,g,1.450166667,1.13,6.277777778,W/kg
Chordata,Mammalia,Artiodactyla,Bovidae,Raphicerus,Raphicerus campestris,campestris,9.55,kg,9.55,kg,20.42638889,0.385,2.138888889,W/kg
Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus monticola,monticola,4.15,kg,4.15,kg,9.913888889,0.43,2.388888889,W/kg
Chordata,Mammalia,Rodentia,Muridae,Tatera,Tatera afra,afra,0.1483,kg,148.3,g,1.40885,1.71,9.5,W/kg
Chordata,Mammalia,Macroscelidea,Macroscelididae,Macroscelides,Macroscelides proboscideus,proboscideus,0.039,kg,39,g,0.290333333,1.34,7.444444444,W/kg
Chordata,Mammalia,Macroscelidea,Macroscelididae,Petrodromus,Petrodromus tetradactylus,tetradactylus,0.20611,kg,206.11,g,0.997343389,0.871,4.838888889,W/kg
Chordata,Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus intufi,intufi,0.04649,kg,46.49,g,0.288883694,1.1185,6.213888889,W/kg
Chordata,Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus brachyrhynchus,brachyrhynchus,0.0453,kg,45.3,g,0.242833167,0.9649,5.360555556,W/kg
Chordata,Mammalia,Rodentia,Geomyidae,Geomys,Geomys bursarius,bursarius,0.197,kg,197,g,0.766111111,0.7,3.888888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Ochrotomys,Ochrotomys nuttalli,nuttalli,0.0195,kg,19.5,g,0.150583333,1.39,7.722222222,W/kg
Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,Herpestes auropunctatus,auropunctatus,0.611,kg,611,g,2.240333333,0.66,3.666666667,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Phyllotis,Phyllotis rupestris,rupestris,0.0555,kg,55.5,g,0.3145,1.02,5.666666667,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Phyllotis,Phyllotis magister,magister,0.0628,kg,62.8,g,0.401222222,1.15,6.388888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Phyllotis,Phyllotis darwini,darwini,0.0762,kg,76.2,g,0.474133333,1.12,6.222222222,W/kg
Chordata,Mammalia,Rodentia,Octodontidae,Octodontomys,Octodontomys gliroides,gliroides,0.152,kg,152,g,0.726222222,0.86,4.777777778,W/kg
Chordata,Mammalia,Rodentia,Octodontidae,Octodon,Octodon degus,degus,0.206,kg,206,g,1.064333333,0.93,5.166666667,W/kg
Chordata,Mammalia,Rodentia,Echimyidae,Trichomys,Trichomys apereoides,apereoides,0.323,kg,323,g,1.148444444,0.64,3.555555556,W/kg
Chordata,Mammalia,Rodentia,Chinchillidae,Chinchilla,Chinchilla lanigera,lanigera,0.426,kg,426,g,1.254333333,0.53,2.944444444,W/kg
Chordata,Mammalia,Rodentia,Caviidae,Kerodon,Kerodon rupestris,rupestris,0.801,kg,801,g,1.8245,0.41,2.277777778,W/kg
Chordata,Mammalia,Rodentia,Dasyproctidae,Myoprocta,Myoprocta acouchy,acouchy,0.914,kg,914,g,2.792777778,0.55,3.055555556,W/kg
Chordata,Mammalia,Rodentia,Caviidae,Dolichotis,Dolichotis salinicola,salinicola,1.613,kg,1613,g,4.0325,0.45,2.5,W/kg
Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,leporina,2.687,kg,2687,g,8.658111111,0.58,3.222222222,W/kg
Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,azarae,3.849,kg,3849,g,10.47783333,0.49,2.722222222,W/kg
Chordata,Mammalia,Rodentia,Cuniculidae,Agouti,Agouti paca,paca,9.156,kg,9156,g,15.26,0.3,1.666666667,W/kg
Chordata,Mammalia,Rodentia,Caviidae,Hydrochaeris,Hydrochaeris hydrochaeris,hydrochaeris,26.4,kg,26.4,kg,36.66666667,0.25,1.388888889,W/kg
Chordata,Mammalia,Eulipotyphla,Talpidae,Condylura,Condylura cristata,cristata,0.049,kg,49,g,0.6125,2.25,12.5,W/kg
Chordata,Mammalia,Rodentia,Muridae,Otomys,Otomys sloggetti,sloggetti,0.11329,kg,113.29,g,0.742678889,1.18,6.555555556,W/kg
Chordata,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,Nyctophilus major,major,0.0136,kg,13.6,g,0.113333333,1.5,8.333333333,W/kg
Chordata,Mammalia,Monotremata,Tachyglossidae,Zaglossus,Zaglossus bruijni,bruijni,13.63,kg,13.63,kg,6.1335,0.081,0.45,W/kg
Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,Tachyglossus aculeatus,aculeatus,3.43,kg,3.43,kg,2.515333333,0.132,0.733333333,W/kg
Chordata,Mammalia,Monotremata,Ornithorhynchisae,Ornithorhynchus,Ornithorhynchus anatinus,anatinus,1.32,kg,1.32,kg,2.662,0.363,2.016666667,W/kg
Chordata,Mammalia,Notoryctemorphia,Notoryctidae,Notoryctes,Notoryctes caurinus,caurinus,0.034,kg,34,g,0.119,0.63,3.5,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela erminea,erminea,0.041,kg,0.041,kg,0.75,2.25,18.29268293,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela erminea,erminea,0.045,kg,0.045,kg,0.893333333,2.68,19.85185185,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela erminea,erminea,0.065,kg,0.065,kg,0.72,2.16,11.07692308,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela rixosa,rixosa,0.071,kg,0.071,kg,0.91,2.73,12.81690141,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela rixosa,rixosa,0.077,kg,0.077,kg,1.083333333,3.25,14.06926407,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela rixosa,rixosa,0.084,kg,0.084,kg,0.953333333,2.86,11.34920635,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela erminea,erminea,0.08,kg,0.08,kg,0.986666667,2.96,12.33333333,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela erminea,erminea,0.085,kg,0.085,kg,1.426666667,4.28,16.78431373,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela erminea,erminea,0.115,kg,0.115,kg,1.04,3.12,9.043478261,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela rixosa,rixosa,0.223,kg,0.223,kg,2.513333333,7.54,11.27055306,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela rixosa,rixosa,0.231,kg,0.231,kg,2.22,6.66,9.61038961,W/kg
Chordata,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,thous,6.874,kg,6874,g,10.23462222,0.268,1.488888889,W/kg
Chordata,Mammalia,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,thous,4.354,kg,4354,g,6.7487,0.279,1.55,W/kg
Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes zerda,zerda,1.2,kg,1.2,kg,3.2,0.48,2.666666667,W/kg
Chordata,Mammalia,Macroscelidae,Macroscelididae,Elephantulus,Elephantulus rufescens,rufescens,0.053,kg,0.053,kg,0.315938889,1.073,5.961111111,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Oxymycterus,Oxymycterus roberti,roberti,0.071,kg,0.071,kg,0.510411111,1.294,7.188888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Oxymycterus,Oxymycterus roberti,roberti,0.096,kg,0.096,kg,0.472533333,0.886,4.922222222,W/kg
Chordata,Mammalia,Macroscelidea,Macroscelididae,Petrodromus,Petrodromus tetradactylus,tetradactylus,0.21,kg,0.21,kg,0.709333333,0.608,3.377777778,W/kg
Chordata,Mammalia,Pilosa,Cyclopedidae,Cyclopes,Cyclopes didactylus,didactylus,0.24,kg,0.24,kg,0.636,0.477,2.65,W/kg
Chordata,Mammalia,Dasyuromorphia,Myrmecobiidae,Myrmecobius,Myrmecobius fasciatus,fasciatus,0.4,kg,0.4,kg,0.791111111,0.356,1.977777778,W/kg
Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,Tachyglossus aculeatus,aculeatus,2.14,kg,2.14,kg,1.557444444,0.131,0.727777778,W/kg
Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,Tachyglossus setosus,setosus,3.58,kg,3.58,kg,3.043,0.153,0.85,W/kg
Chordata,Mammalia,Phollidota,Manidae,Manis,Manis javanica,javanica,4.22,kg,4.22,kg,6.142444444,0.262,1.455555556,W/kg
Chordata,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,tetradactyla,3.5,kg,3.5,kg,4.919444444,0.253,1.405555556,W/kg
Chordata,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua mexicana,mexicana,4.21,kg,4.21,kg,4.724555556,0.202,1.122222222,W/kg
Chordata,Mammalia,Carnivora,Hyaenidae,Proteles,Proteles cristata,cristata,7.71,kg,7.71,kg,10.87966667,0.254,1.411111111,W/kg
Chordata,Mammalia,Monotremata,Tachyglossidae,Zaglossus,Zaglossus bruijni,bruijni,10.3,kg,10.3,kg,6.752222222,0.118,0.655555556,W/kg
Chordata,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,tridactyla,30.6,kg,30.6,kg,14.45,0.085,0.472222222,W/kg
Chordata,Mammalia,Tubulidentata,Orycteropodidae,Orycteropus,Orycteropus afer,afer,48,kg,48,kg,34.13333333,0.128,0.711111111,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys,Clethrionomys californicus,californicus,0.0183,kg,18.3,g,0.339566667,3.34,18.55555556,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Phenacomys,Phenacomys intermedius,intermedius,0.0215,kg,21.5,g,0.373861111,3.13,17.38888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,longicaudus,0.0218,kg,21.8,g,0.327,2.7,15,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys,Clethrionomys gapperi,gapperi,0.0214,kg,21.4,g,0.336455556,2.83,15.72222222,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Clethrionomys,Clethrionomys gapperi,gapperi,0.0228,kg,22.8,g,0.247,1.95,10.83333333,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus pinetorum,pinetorum,0.0238,kg,23.8,g,0.310722222,2.35,13.05555556,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus longicaudus,longicaudus,0.0302,kg,30.2,g,0.345622222,2.06,11.44444444,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Lagurus,Lagurus curtatus,curtatus,0.0303,kg,30.3,g,0.279433333,1.66,9.222222222,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus oeconomus,oeconomus,0.0354,kg,35.4,g,0.558533333,2.84,15.77777778,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus montanus,montanus,0.0281,kg,28.1,g,0.394961111,2.53,14.05555556,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus montanus,montanus,0.0304,kg,30.4,g,0.432355556,2.56,14.22222222,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus montanus,montanus,0.0512,kg,51.2,g,0.497777778,1.75,9.722222222,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Lemmus,Lemmus sibiricus,sibiricus,0.044,kg,44,g,0.391111111,1.6,8.888888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus xanthognathus,xanthognathus,0.0685,kg,68.5,g,0.548,1.44,8,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx,Dicrostonyx groenlandicus,groenlandicus,0.0605,kg,60.5,g,0.568027778,1.69,9.388888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx,Dicrostonyx groenlandicus,groenlandicus,0.0623,kg,62.3,g,0.584927778,1.69,9.388888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Arvicola,Arvicola richardsoni,richardsoni,0.08,kg,80,g,0.96,2.16,12,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Neofiber,Neofiber alleni,alleni,0.2581,kg,258.1,g,1.204466667,0.84,4.666666667,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Ondatra,Ondatra zibethicus,zibethicus,1.0046,kg,1004.6,g,3.571911111,0.64,3.555555556,W/kg
Chordata,Mammalia,Eulipotyphla,Erinnaceidae,Hylomys,Hylomys sulillus,sulillus,0.0773,kg,77.3,g,0.446622222,1.04,5.777777778,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela vison,vison,0.656,kg,0.656,kg,2.7185125,56.1,4.144073933,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela vison,vison,0.667,kg,0.667,kg,2.703975,55.8,4.053935532,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela vison,vison,0.788,kg,0.788,kg,3.207941667,66.2,4.070991963,W/kg
Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus arcticus,arcticus,3.0044,kg,3004.4,g,6.0088,0.36,2,W/kg
Chordata,Mammalia,Primates,Callitrichidae,Cebuella,Cebuella pygmaea,pygmaea,0.096,kg,96,g,0.522666667,0.98,5.444444444,W/kg
Chordata,Mammalia,Primates,Callitrichidae,Cebuella,Cebuella pygmaea,pygmaea,0.133,kg,133,g,0.812777778,1.1,6.111111111,W/kg
Chordata,Mammalia,Eulipotyphla,Talpidae,Neurotrichus,Neurotrichus gibbsii,gibbsii,0.0118,kg,11.8,g,0.258288889,3.94,21.88888889,W/kg
Chordata,Mammalia,Eulipotyphla,Erinaceidae,Echinosorex,Echinosorex gymnura,gymnura,0.7212,kg,721.2,g,2.804666667,0.7,3.888888889,W/kg
Chordata,Mammalia,Carnivora,Viverridae,Genetta,Genetta tigrina,tigrina,1.698,kg,1698,g,4.150666667,0.44,2.444444444,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Martes,Martes americana,americana,1.038,kg,1.038,kg,3.811766667,0.661,3.672222222,W/kg
Chordata,Mammalia,Eulipotyphla,Talpidae,Scalopus,Scalopus aquaticus,aquaticus,0.048,kg,48,g,0.376,1.41,7.833333333,W/kg
Chordata,Mammalia,Rodentia,Octodontidae,Spalacopus,Spalacopus cyanus,cyanus,0.185,kg,185,g,0.811944444,0.79,4.388888889,W/kg
Chordata,Mammalia,Rodentia,Spalacidae,Cannomys,Cannomys badius,badius,0.344,kg,344,g,0.955555556,0.5,2.777777778,W/kg
Chordata,Mammalia,Rodentia,Aplodontiidae,Aplodontia,Aplodontia rufa,rufa,0.63,kg,630,g,1.54,0.44,2.444444444,W/kg
Chordata,Mammalia,Carnivora,Herpestidae,Galerella,Galerella sanguinea,sanguinea,0.54,kg,540,g,2.28,0.76,4.222222222,W/kg
Chordata,Mammalia,Artiodactyla,Bovidae,Oreamnos,Oreamnos americanus,americanus,32,kg,32,kg,46.22222222,0.26,1.444444444,W/kg
Chordata,Mammalia,Afrosoricida,Chrysochloridae,Eremitalpa,Eremitalpa granti,granti,0.02062,kg,20.62,g,0.060388889,10.87,2.928656105,W/kg
Chordata,Mammalia,Rodentia,Muridae,Hydromys,Hydromys chrysogaster,chrysogaster,0.77,kg,0.77,kg,2.541,3.3,3.3,W/kg
Arthropoda,Insecta,Orthoptera,Acrididae,Bootettix,Bootettix punctatus,punctatus,2.727e-05,kg,27.27,mg,0.000158119,738,5.798275606,W/kg
Arthropoda,Insecta,Orthoptera,Acrididae,Bootettix,Bootettix punctatus,punctatus,6.675e-05,kg,66.75,mg,0.000533353,1017,7.990306627,W/kg
Arthropoda,Insecta,Orthoptera,Acrididae,Trimerotropis,Trimerotropis sp.,sp.,7.15e-05,kg,71.5,mg,0.000490414,873,6.858935778,W/kg
Arthropoda,Insecta,Orthoptera,Acrididae,Trimerotropis,Trimerotropis sp.,sp.,0.0002203,kg,220.3,mg,0.001348325,779,6.120402028,W/kg
Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus complanipes,complanipes,4.206e-05,kg,42.06,mg,0.000270312,818,6.426814967,W/kg
Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus complanipes,complanipes,0.00024104,kg,241.04,mg,0.0008844,467,3.66909852,W/kg
Arthropoda,Insecta,Orthoptera,Acrididae,Anconia,Anconia integra,integra,0.0008167,kg,816.7,mg,0.003452131,538,4.226927203,W/kg
Arthropoda,Insecta,Orthoptera,Tettigoniidae,Insara,Insara covilleae,covilleae,8.2e-05,kg,82,mg,0.000864587,1342,10.54374778,W/kg
Arthropoda,Insecta,Orthoptera,Tettigoniidae,Insara,Insara covilleae,covilleae,0.0001032,kg,103.2,mg,0.002372447,2926,22.98882713,W/kg
Arthropoda,Insecta,Orthoptera,Tanaoceridae,Tanaocerus,Tanaocerus koebeli,koebeli,0.0001025,kg,102.5,mg,0.00064989,807,6.340390805,W/kg
Arthropoda,Insecta,Orthoptera,Gryllacrididae,Ceuthophilus,Ceuthophilus fossor,fossor,7.015e-05,kg,70.15,mg,0.000865857,1571,12.3429417,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eusattus,Eusattus dubius,dubius,2.722e-05,kg,27.22,mg,0.000262407,1227,9.64022245,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eleodes,Eleodes grandicollis,grandicollis,0.00052193,kg,521.93,mg,0.002665435,650,5.106882309,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eleodes,Eleodes armata,armata,0.0004519,kg,451.9,mg,0.00138113,389,3.056272643,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eleodes,Eleodes tenebrosa,tenebrosa,5.153e-05,kg,51.53,mg,0.000260324,643,5.051885114,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Eleodes,Eleodes sp.,sp.,8.885e-05,kg,88.85,mg,0.000344149,493,3.873373812,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Euschides,Euschides luctata,luctata,8.38e-05,kg,83.8,mg,0.000447709,680,5.342584569,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Trogloderus,Trogloderus costatus,costatus,2.987e-05,kg,29.87,mg,0.00010326,440,3.456966486,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Anepsius,Anepsius brunneus,brunneus,6.15e-06,kg,6.15,mg,2.44493954708269e-05,506,3.975511459,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Sphaeriontis,Sphaeriontis dilatata,dilatata,4.6e-05,kg,46,mg,0.000186849,517,4.061935621,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Edrotes,Edrotes ventricosus,ventricosus,2.435e-05,kg,24.35,mg,9.8908132366871e-05,517,4.061935621,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Cryptoglossa,Cryptoglossa verrucossa,verrucossa,0.0002334,kg,233.4,mg,0.000383257,209,1.642059081,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Centrioptera,Centrioptera muricata,muricata,0.0001326,kg,132.6,mg,0.000477146,458,3.598387842,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Triorophus,Triorophus laevis,laevis,8.46e-06,kg,8.46,mg,6.91267589287969e-05,1040,8.171011694,W/kg
Arthropoda,Insecta,Coleoptera,Carabidae,Calosoma,Calosoma sp.,sp.,0.00015123,kg,151.23,mg,0.000741421,624,4.902607016,W/kg
Arthropoda,Insecta,Coleoptera,Curculionidae,Eucyllus,Eucyllus vagans,vagans,7.43e-06,kg,7.43,mg,3.1873073864244e-05,546,4.289781139,W/kg
Arthropoda,Insecta,Coleoptera,Curculionidae,Eucyllus,Eucyllus unicolor,unicolor,2.59e-06,kg,2.59,mg,1.38983409190619e-05,683,5.366154795,W/kg
Arthropoda,Insecta,Coleoptera,Curculionidae,Miloderes,Miloderes sp.,sp.,3.4e-06,kg,3.4,mg,8.64163054030093e-05,3235,25.41656041,W/kg
Arthropoda,Insecta,Coleoptera,Curculionidae,Ophryastes,Ophryastes varius,varius,2.726e-05,kg,27.26,mg,0.000109229,510,4.006938427,W/kg
Arthropoda,Insecta,Coleoptera,Curculionidae,Smicronyx,Smicronyx imbricata,imbricata,3.2e-07,kg,0.32,mg,2.90636600551697e-06,1156,9.082393767,W/kg
Arthropoda,Insecta,Coleoptera,Curculionidae,Griburius,Griburius sp.,sp.,3.31e-06,kg,3.31,mg,6.07235805085961e-05,2335,18.3454926,W/kg
Arthropoda,Insecta,Coleoptera,Curculionidae,Griburius,Griburius sp.,sp.,9.42e-06,kg,9.42,mg,3.61171287649257e-05,488,3.834090102,W/kg
Arthropoda,Insecta,Coleoptera,Chrysomelidae,Monoxia,Monoxia sp.,sp.,4.63e-06,kg,4.63,mg,8.21750003620323e-05,2259,17.74838021,W/kg
Arthropoda,Insecta,Coleoptera,Histeridae,Saprinus,Saprinus sp.,sp.,8.21e-06,kg,8.21,mg,6.23752248146076e-05,967,7.597469527,W/kg
Arthropoda,Insecta,Hemiptera,Formicidae,Pogonomyrmex,Pogonomyrmex sp.,sp.,3.74e-06,kg,3.74,mg,8.95630877141297e-05,3048,23.94734966,W/kg
Arthropoda,Insecta,Hemiptera,Lygaeidae,Lygus,Lygus kalmii,kalmii,1.017e-05,kg,10.17,mg,0.000138632,1735,13.63144739,W/kg
Arthropoda,Insecta,Hemiptera,Pentatomidae,Dendrocoris,Dendrocoris contaminatus,contaminatus,1.1e-05,kg,11,mg,0.000157119,1818,14.28355698,W/kg
Arthropoda,Insecta,Hemiptera,Miridae,Phytocoris,Phytocoris nigripubescens,nigripubescens,1.27e-06,kg,1.27,mg,2.98543625713766e-05,2992,23.5073721,W/kg
Arthropoda,Insecta,Hemiptera,Miridae,Slaterocoris,Slaterocoris sp.,sp.,8.6e-07,kg,0.86,mg,1.61082067451101e-05,2384,18.73047296,W/kg
Arthropoda,Insecta,Heteroptera,Membracidae,Multareoides,Multareoides bifuractus,bifuractus,1.34e-06,kg,1.34,mg,1.49287526340909e-05,1418,11.14086017,W/kg
Arthropoda,Chilopoda,Scolopendromorpha,Scolopendridae,Scolopendra,Scolopendra michelbacheri,michelbacheri,0.0001199,kg,119.9,mg,0.000535069,568,4.462629463,W/kg
Arthropoda,Arachnida,Araneae,Loxoscelidae,Loxosceles,Loxosceles unicolor,unicolor,1.555e-05,kg,15.55,mg,5.03350033816637e-05,412,3.236977709,W/kg
Arthropoda,Arachnida,Araneae,Pholcidae,Psilochorus,Psilochorus utahensis,utahensis,1.86e-06,kg,1.86,mg,4.19554737549226e-05,2871,22.55670632,W/kg
Arthropoda,Arachnida,Araneae,Clubionidae,Syspira,Syspira eclectica,eclectica,5.76e-05,kg,57.6,mg,0.000289178,639,5.020458146,W/kg
Arthropoda,Arachnida,Araneae,Salticidae,Metacyrba,Metacyrba labyrinthea,labyrinthea,1.12e-05,kg,11.2,mg,7.69960717292019e-05,875,6.874649262,W/kg
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus nuchalis,nuchalis,0.0343,kg,34.3,g,0.013067239,0.2,0.380969054,W/kg
Chordata,Mammalia,Rodentia,Muridae,Mus,Mus musculus,musculus,0.0321,kg,32.1,g,0.2889,1.62,9,W/kg
Chordata,Reptilia,Squamata,Iguanidae,Sauromalus,Sauromalus hispidus,hispidus,0.574,kg,574,g,0.205369346,0.088,0.357786317,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus gouldii,gouldii,0.674,kg,674,g,0.30417529,0.111,0.45129865,W/kg
